cas number,iso-SMILES,canonical-SMILES
1187166-26-2,CC1=C(N=CC=C1)C(=O)C2=CC(=C(C(=C2)F)F)F,CC1=C(N=CC=C1)C(=O)C2=CC(=C(C(=C2)F)F)F
882747-79-7,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)N2C=NC=N2,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)N2C=NC=N2
147878-71-5,C1=CC(=CC=C1C(=O)C2=NC=CS2)C(F)(F)F,C1=CC(=CC=C1C(=O)C2=NC=CS2)C(F)(F)F
1443344-22-6,C1=CC(=CC(=C1)C(F)(F)F)C(=O)C2=NC=CS2,C1=CC(=CC(=C1)C(F)(F)F)C(=O)C2=NC=CS2
1443310-07-3,C1=CSC(=N1)C(=O)C2=CC(=C(C(=C2F)F)F)F,C1=CSC(=N1)C(=O)C2=CC(=C(C(=C2F)F)F)F
206357-82-6,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)Br,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)Br
499771-18-5,CCOC(=O)C1=C(C2=C(S1)N=C(C=C2)C(=O)C)N,CCOC(=O)C1=C(C2=C(S1)N=C(C=C2)C(=O)C)N
1187169-88-5,CC1=NC(=CC=C1)C(=O)C2=CC=CC=C2C(F)(F)F,CC1=NC(=CC=C1)C(=O)C2=CC=CC=C2C(F)(F)F
1187169-83-0,CC1=NC(=CC=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F,CC1=NC(=CC=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F
1187164-27-7,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F
1187166-40-0,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2C(F)(F)F,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2C(F)(F)F
1187170-16-6,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F
1187165-17-8,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2C(F)(F)F,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2C(F)(F)F
1187170-35-9,CC1=CC(=NC=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F,CC1=CC(=NC=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F
1187165-26-9,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F
1187165-72-5,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2C(F)(F)F,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2C(F)(F)F
1187170-51-9,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)C(F)(F)F
1187165-33-8,CC1=C(N=CC=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F,CC1=C(N=CC=C1)C(=O)C2=CC=C(C=C2)C(F)(F)F
32902-22-0,CN1C=CN=C1C(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-],CN1C=CN=C1C(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-]
1187164-57-3,COC1=CC=CC(=N1)C(=O)C2=CC(=C(C(=C2)F)F)F,COC1=CC=CC(=N1)C(=O)C2=CC(=C(C(=C2)F)F)F
1443336-37-5,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)OC(F)(F)F,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)OC(F)(F)F
1400872-34-5,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)S(=O)(=O)C,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)S(=O)(=O)C
477871-62-8,CC(=O)C1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)F,CC(=O)C1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)F
1261865-99-9,C1=CC=NC(=C1)C(=O)C2=CC(=CC(=C2)F)C(F)(F)F,C1=CC=NC(=C1)C(=O)C2=CC(=CC(=C2)F)C(F)(F)F
1469150-14-8,CC(=O)C1=CSC(=N1)C2=CC=CC=C2C(F)(F)F,CC(=O)C1=CSC(=N1)C2=CC=CC=C2C(F)(F)F
1487901-79-0,CC(=O)C1=CSC(=N1)C2=CC(=CC=C2)C(F)(F)F,CC(=O)C1=CSC(=N1)C2=CC(=CC=C2)C(F)(F)F
1443340-39-3,C1=CC(=CC=C1C(=O)C2=NC=CS2)OC(F)(F)F,C1=CC(=CC=C1C(=O)C2=NC=CS2)OC(F)(F)F
1443348-08-0,C1=CC=C(C(=C1)C(=O)C2=NC=CS2)OC(F)(F)F,C1=CC=C(C(=C1)C(=O)C2=NC=CS2)OC(F)(F)F
1443348-04-6,C1=CSC(=N1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F,C1=CSC(=N1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F
1187165-94-1,COC1=CC=CC(=N1)C(=O)C2=CC=CC=C2C(F)(F)F,COC1=CC=CC(=N1)C(=O)C2=CC=CC=C2C(F)(F)F
1187167-03-8,COC1=CC=CC(=N1)C(=O)C2=CC(=CC=C2)C(F)(F)F,COC1=CC=CC(=N1)C(=O)C2=CC(=CC=C2)C(F)(F)F
1187167-65-2,COC1=CC=CC(=N1)C(=O)C2=CC=C(C=C2)C(F)(F)F,COC1=CC=CC(=N1)C(=O)C2=CC=C(C=C2)C(F)(F)F
1261843-61-1,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)OC(F)(F)F)F,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)OC(F)(F)F)F
1187170-66-6,CC1=NC(=CC=C1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F,CC1=NC(=CC=C1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F
1187164-87-9,CC1=CN=C(C=C1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F,CC1=CN=C(C=C1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F
1187167-10-7,CC1=CC(=NC=C1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F,CC1=CC(=NC=C1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F
1187166-31-9,CC1=C(N=CC=C1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F,CC1=C(N=CC=C1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F
265126-59-8,CC(=O)C1=CSC(=N1)C2=CC=C(C=C2)OC(F)(F)F,CC(=O)C1=CSC(=N1)C2=CC=C(C=C2)OC(F)(F)F
1443304-96-8,C1=CC(=CC=C1C(=O)C2=NC=CS2)SC(F)(F)F,C1=CC(=CC=C1C(=O)C2=NC=CS2)SC(F)(F)F
338953-29-0,C1=CSC(=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,C1=CSC(=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
306977-46-8,CN(C)C1=C(N=CC(=C1)C(F)(F)F)C(=O)C2=CC=CC=C2,CN(C)C1=C(N=CC(=C1)C(F)(F)F)C(=O)C2=CC=CC=C2
882747-80-0,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)C2=CC=C(C=C2)OC,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)C2=CC=C(C=C2)OC
1443342-15-1,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)OC(C(F)F)(F)F,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)OC(C(F)F)(F)F
1187165-35-0,COC1=CC=CC(=N1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F,COC1=CC=CC(=N1)C(=O)C2=C(C(=C(C(=C2F)F)F)F)F
339097-08-4,C1=CC=C(C(=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl)F,C1=CC=C(C(=C1)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl)F
250714-14-8,CC1=NC(=CN1C2=C(C=C(C=N2)C(F)(F)F)Cl)C(=O)C,CC1=NC(=CN1C2=C(C=C(C=N2)C(F)(F)F)Cl)C(=O)C
477708-82-0,CN1C(=C(C(=N1)C(F)(F)F)/C=C/C(=O)C2=CC=CC=N2)Cl,CN1C(=C(C(=N1)C(F)(F)F)C=CC(=O)C2=CC=CC=N2)Cl
900014-69-9,CCOC=C(C(=O)C)C(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl,CCOC=C(C(=O)C)C(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl
900014-69-9,CCO/C=C(\C(=O)C)/C(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl,CCOC=C(C(=O)C)C(=O)C1=C(C=C(C=N1)C(F)(F)F)Cl
1443314-47-3,C1=CSC(=N1)C(=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,C1=CSC(=N1)C(=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F
1400872-31-2,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)S(=O)(=O)C2=CC=CC=C2,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)S(=O)(=O)C2=CC=CC=C2
339010-39-8,C1=CC(=CC=C1C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl)[N+](=O)[O-],C1=CC(=CC=C1C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl)[N+](=O)[O-]
339106-56-8,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
923676-85-1,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)C2=CC(=CC=C2)C(F)(F)F,CC(=O)C1=C(C=C(C=N1)C(F)(F)F)C2=CC(=CC=C2)C(F)(F)F
303151-96-4,C1COCCN1C2=C(N=CC(=C2)C(F)(F)F)C(=O)C3=CC=CC=C3,C1COCCN1C2=C(N=CC(=C2)C(F)(F)F)C(=O)C3=CC=CC=C3
306977-51-5,CN(C)C1=C(N=CC(=C1)C(F)(F)F)C(=O)C2=CC=C(C=C2)[N+](=O)[O-],CN(C)C1=C(N=CC(=C1)C(F)(F)F)C(=O)C2=CC=C(C=C2)[N+](=O)[O-]
338770-58-4,C1=CC(=CC(=C1)C(F)(F)F)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl,C1=CC(=CC(=C1)C(F)(F)F)C(=O)C2=C(C=C(C=N2)C(F)(F)F)Cl
338959-85-6,C1=CC(=CC=C1C(=O)C2=C(C=C(C=N2)C(F)(F)F)OC3=CC=C(C=C3)O)Cl,C1=CC(=CC=C1C(=O)C2=C(C=C(C=N2)C(F)(F)F)OC3=CC=C(C=C3)O)Cl
1823885-48-8,CC(=O)C1=NC=C(C(=N1)OC)F,CC(=O)C1=NC=C(C(=N1)OC)F
1357946-75-8,C1=CC(=C(N=C1)C(=O)CCl)F,C1=CC(=C(N=C1)C(=O)CCl)F
2097800-30-9,C1=CSC(=N1)C(=O)C(F)(F)F.O,C1=CSC(=N1)C(=O)C(F)(F)F.O
1448790-49-5,CC1=CC(=CN=C1C(=O)C(F)(F)F)Br,CC1=CC(=CN=C1C(=O)C(F)(F)F)Br
2231676-74-5,CC1=CC(=NC=C1Br)C(=O)C(F)(F)F,CC1=CC(=NC=C1Br)C(=O)C(F)(F)F
2231673-60-0,C1=C(C=NC(=C1F)C(=O)C(F)(F)F)Br,C1=C(C=NC(=C1F)C(=O)C(F)(F)F)Br
2231675-78-6,C1=C(C=NC(=C1Br)C(=O)C(F)(F)F)F,C1=C(C=NC(=C1Br)C(=O)C(F)(F)F)F
2231675-30-0,C1=C(C=NC(=C1Cl)C(=O)C(F)(F)F)C(F)(F)F,C1=C(C=NC(=C1Cl)C(=O)C(F)(F)F)C(F)(F)F
2231673-26-8,C1=C(C=NC(=C1Cl)C(=O)C(F)(F)F)Br,C1=C(C=NC(=C1Cl)C(=O)C(F)(F)F)Br
2231674-22-7,C1=C(C=NC(=C1Br)C(=O)C(F)(F)F)Cl,C1=C(C=NC(=C1Br)C(=O)C(F)(F)F)Cl
1060801-23-1,CC(=O)C1=NC(=CC=C1)N,CC(=O)C1=NC(=CC=C1)N
159307-02-5,CC(=O)C1=CC=CC(=N1)C#N,CC(=O)C1=CC=CC(=N1)C#N
135450-43-0,CC(=O)C1=CC=CC(=N1)CO,CC(=O)C1=CC=CC(=N1)CO
89776-35-2,CC(C)C(=O)C1=NC=CS1,CC(C)C(=O)C1=NC=CS1
173344-98-4,CC(=O)C1=C2C=CC=CN2C=N1,CC(=O)C1=C2C=CC=CN2C=N1
132855-06-2,CC(=O)C1=CN=CC(=N1)C(=O)C,CC(=O)C1=CN=CC(=N1)C(=O)C
122637-39-2,CC(=O)C1=NC(=CC=C1)C(=O)O,CC(=O)C1=NC(=CC=C1)C(=O)O
21190-90-9,CCOC1=CC=CC(=N1)C(=O)C,CCOC1=CC=CC(=N1)C(=O)C
50832-46-7,CC1=CC2=C(C=C1)N=C(N2)C(=O)C,CC1=CC2=C(C=C1)N=C(N2)C(=O)C
30148-29-9,CN1C=CN=C1C(=O)C2=CC=CO2,CN1C=CN=C1C(=O)C2=CC=CO2
111781-53-4,CN(C)C=CC(=O)C1=NC=CN=C1,CN(C)C=CC(=O)C1=NC=CN=C1
111781-53-4,CN(C)/C=C/C(=O)C1=NC=CN=C1,CN(C)C=CC(=O)C1=NC=CN=C1
138835-86-6,CC(C)(C)CC(=O)C1=CC=CC=N1,CC(C)(C)CC(=O)C1=CC=CC=N1
153559-93-4,CC(=O)C1=NC=C(C=C1)C(=O)OC,CC(=O)C1=NC=C(C=C1)C(=O)OC
898758-88-8,C1CCC(CC1)C(=O)C2=NC=CO2,C1CCC(CC1)C(=O)C2=NC=CO2
90418-58-9,C1=CC=NC(=C1)C(=O)C2=NC=CS2,C1=CC=NC(=C1)C(=O)C2=NC=CS2
324737-10-2,CC(C(=O)C1=NC=CN=C1)C(=O)OC,CC(C(=O)C1=NC=CN=C1)C(=O)OC
10227-64-2,C1=CC=C2C(=C1)NC(=N2)C(=O)CCl,C1=CC=C2C(=C1)NC(=N2)C(=O)CCl
79265-41-1,C1=CSC(=N1)C(=O)C(Cl)Cl,C1=CSC(=N1)C(=O)C(Cl)Cl
59576-24-8,CC1=CC(=CC=C1)C(=O)C2=CC=CC=N2,CC1=CC(=CC=C1)C(=O)C2=CC=CC=N2
27693-44-3,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2
18103-78-1,CC1=NC(=CC=C1)C(=O)C2=CC=CC=C2,CC1=NC(=CC=C1)C(=O)C2=CC=CC=C2
864231-66-3,CCN1C=CN=C1C(=O)C2=CC=CC=C2,CCN1C=CN=C1C(=O)C2=CC=CC=C2
845504-81-6,C1=CN=CN=C1C(=O)CBr,C1=CN=CN=C1C(=O)CBr
132426-19-8,C1=CN=C(C=N1)C(=O)CBr,C1=CN=C(C=N1)C(=O)CBr
26749-23-5,CCOC(=O)CCC(=O)C1=CC=CC=N1,CCOC(=O)CCC(=O)C1=CC=CC=N1
898780-45-5,CC1=CC(=C(C=C1)C(=O)C2=CC=CC=N2)C,CC1=CC(=C(C=C1)C(=O)C2=CC=CC=N2)C
338401-33-5,C1C(C1C(=O)C2=CC=CC=N2)C3=CC=CC=C3,C1C(C1C(=O)C2=CC=CC=N2)C3=CC=CC=C3
845781-29-5,C1=CC(=CC(=C1)Cl)C(=O)C2=NC=CS2,C1=CC(=CC(=C1)Cl)C(=O)C2=NC=CS2
144690-07-3,CCCC1=NC(=C(N1)C(=O)OCC)C(=O)C,CCCC1=NC(=C(N1)C(=O)OCC)C(=O)C
849066-64-4,CC1=NC(=CS1)C2=NC(=CS2)C(=O)C,CC1=NC(=CS1)C2=NC(=CS2)C(=O)C
206357-76-8,CC(C)C1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CC(C)C1=CC=C(C=C1)C(=O)C2=CC=CC=N2
30148-23-3,CN1C=CN=C1C(=O)C(Cl)(Cl)Cl,CN1C=CN=C1C(=O)C(Cl)(Cl)Cl
71222-43-0,C1=CC=C(C=C1)CN2C=NC(=C2N)C(=O)CN,C1=CC=C(C=C1)CN2C=NC(=C2N)C(=O)CN
718595-36-9,C1=CN=C(C=C1Cl)C(=O)CBr,C1=CN=C(C=C1Cl)C(=O)CBr
296265-20-8,CC(=O)C1=NC2=C(N1)C=C(C=C2)Br,CC(=O)C1=NC2=C(N1)C=C(C=C2)Br
157592-45-5,CC(C)(C)C1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CC(C)(C)C1=CC=C(C=C1)C(=O)C2=CC=CC=N2
52856-16-3,COC1=C(C(=CC=C1)OC)C(=O)C2=CC=CC=N2,COC1=C(C(=CC=C1)OC)C(=O)C2=CC=CC=N2
915921-68-5,C1=CC(=CC=C1C(=O)C2=NC=CN2)Br,C1=CC(=CC=C1C(=O)C2=NC=CN2)Br
95898-75-2,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)Cl)Cl,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)Cl)Cl
898780-33-1,C1=CC=NC(=C1)C(=O)C2=C(C=CC(=C2)Cl)Cl,C1=CC=NC(=C1)C(=O)C2=C(C=CC(=C2)Cl)Cl
638197-51-0,CN(C)/C=C/C(=O)C1=NC(=CC=C1)Br,CN(C)C=CC(=O)C1=NC(=CC=C1)Br
39574-37-3,CC1=C(N=CC=C1)C(=O)C2=CC(=C(C=C2)OC)OC,CC1=C(N=CC=C1)C(=O)C2=CC(=C(C=C2)OC)OC
31749-14-1,CC1=NC(=CC=C1)C(=O)C2=CC(=C(C=C2)OC)OC,CC1=NC(=CC=C1)C(=O)C2=CC(=C(C=C2)OC)OC
5498-44-2,CC1=NC2=CC=CC=C2N=C1C(=O)CBr,CC1=NC2=CC=CC=C2N=C1C(=O)CBr
147878-72-6,C1=CC(=CC=C1C(=O)C2=NC=CS2)Br,C1=CC(=CC=C1C(=O)C2=NC=CS2)Br
446852-65-9,C1=CC=NC(=C1)C(=O)CC2=CC(=NC=C2)Br,C1=CC=NC(=C1)C(=O)CC2=CC(=NC=C2)Br
845267-57-4,C1=CN=CN=C1C(=O)CBr.Br,C1=CN=CN=C1C(=O)CBr.Br
116795-55-2,CC(=O)C1=CN(C=N1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,CC(=O)C1=CN(C=N1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4
54643-09-3,CCC(=O)C1=NC=CC=N1,CCC(=O)C1=NC=CC=N1
1256785-86-0,CC(=O)C1=NC=CC(=C1)N,CC(=O)C1=NC=CC(=C1)N
898758-24-2,CCCC(=O)C1=NC=CO1,CCCC(=O)C1=NC=CO1
52689-19-7,CC(=O)C1=NC=C(C=C1)C#N,CC(=O)C1=NC=C(C=C1)C#N
463337-53-3,CC(=O)C1=NC=CC(=N1)OC,CC(=O)C1=NC=CC(=N1)OC
320592-61-8,CC(=O)C1=CN=C(C=N1)OC,CC(=O)C1=CN=C(C=N1)OC
314268-27-4,C1=CSC(=N1)C(=O)CC#N,C1=CSC(=N1)C(=O)CC#N
1211508-19-8,C1CC1C(=O)C2=NC=CS2,C1CC1C(=O)C2=NC=CS2
1312535-78-6,CC(=O)C1=NC(=NC=C1)Cl,CC(=O)C1=NC(=NC=C1)Cl
515154-32-2,C1CC(C1)C(=O)C2=CC=CC=N2,C1CC(C1)C(=O)C2=CC=CC=N2
188918-75-4,CC(=O)C1=NC=C(C=C1)C2CC2,CC(=O)C1=NC=C(C=C1)C2CC2
774230-95-4,CC(=O)C1=NC=C(S1)Cl,CC(=O)C1=NC=C(S1)Cl
898758-86-6,C1CCC(C1)C(=O)C2=NC=CO2,C1CCC(C1)C(=O)C2=NC=CO2
194278-44-9,CC(=O)C1=C(C=CC=N1)[N+](=O)[O-],CC(=O)C1=C(C=CC=N1)[N+](=O)[O-]
898758-30-0,CCCCCC(=O)C1=NC=CO1,CCCCCC(=O)C1=NC=CO1
1255717-48-6,CC1=CN=C(C=C1)C(=O)C.Cl,CC1=CN=C(C=C1)C(=O)C.Cl
855377-39-8,CCCC(C)C(=O)C1=CC=CC=N1,CCCC(C)C(=O)C1=CC=CC=N1
860705-36-8,CCC(CC)C(=O)C1=CC=CC=N1,CCC(CC)C(=O)C1=CC=CC=N1
1203499-03-9,CC(=O)C1=NC(=C(C=C1)OC)OC,CC(=O)C1=NC(=C(C=C1)OC)OC
898758-33-3,CCCCCCC(=O)C1=NC=CO1,CCCCCCC(=O)C1=NC=CO1
124999-48-0,CN1C=CN=C1C(=O)CC(=O)OC,CN1C=CN=C1C(=O)CC(=O)OC
33656-63-2,CCOC(=O)C(=O)C1=NC=CS1,CCOC(=O)C(=O)C1=NC=CS1
1260813-10-2,COC1=CC=CC(=N1)C(=O)CCl,COC1=CC=CC(=N1)C(=O)CCl
898759-53-0,CC1=CC=CC=C1C(=O)C2=NC=CO2,CC1=CC=CC=C1C(=O)C2=NC=CO2
898758-80-0,C1=COC(=N1)C(=O)CCCCCl,C1=COC(=N1)C(=O)CCCCCl
1060815-12-4,CC(=O)C1=NC(=CC(=C1)Cl)Cl,CC(=O)C1=NC(=CC(=C1)Cl)Cl
25028-32-4,CCOC(=O)C1=CC(=NC=C1)C(=O)C,CCOC(=O)C1=CC(=NC=C1)C(=O)C
750556-81-1,CN1C=CN=C1C(=O)CBr,CN1C=CN=C1C(=O)CBr
898779-37-8,CCCCCCCC(=O)C1=CC=CC=N1,CCCCCCCC(=O)C1=CC=CC=N1
898779-70-9,CCCCC(CC)C(=O)C1=CC=CC=N1,CCCCC(CC)C(=O)C1=CC=CC=N1
898779-72-1,CCCC(CCC)C(=O)C1=CC=CC=N1,CCCC(CCC)C(=O)C1=CC=CC=N1
741287-91-2,COC(=O)C(=O)CC(=O)C1=CC=CC=N1,COC(=O)C(=O)CC(=O)C1=CC=CC=N1
898759-75-6,C1=CC(=CC(=C1)Cl)C(=O)C2=NC=CO2,C1=CC(=CC(=C1)Cl)C(=O)C2=NC=CO2
898759-77-8,C1=CC(=CC=C1C(=O)C2=NC=CO2)Cl,C1=CC(=CC=C1C(=O)C2=NC=CO2)Cl
62124-83-8,CCOC(=O)CC(=O)C1=NC=C(N=C1)C,CCOC(=O)CC(=O)C1=NC=C(N=C1)C
898779-90-3,CCC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CCC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
27693-46-5,CC1=C(C(=CC=C1)C(=O)C2=CC=CC=N2)C,CC1=C(C(=CC=C1)C(=O)C2=CC=CC=N2)C
898780-48-8,CC1=CC(=C(C=C1)C)C(=O)C2=CC=CC=N2,CC1=CC(=C(C=C1)C)C(=O)C2=CC=CC=N2
102001-19-4,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=N2)C,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=N2)C
898780-54-6,CC1=CC(=CC(=C1)C(=O)C2=CC=CC=N2)C,CC1=CC(=CC(=C1)C(=O)C2=CC=CC=N2)C
1187169-79-4,CC1=NC(=CC=C1)C(=O)C2=CC=CC=C2C,CC1=NC(=CC=C1)C(=O)C2=CC=CC=C2C
1187166-21-7,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2C,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2C
1187165-12-3,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2C,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2C
29082-97-1,COC1=CC=CC(=N1)C(=O)C2=CC=CC=C2,COC1=CC=CC(=N1)C(=O)C2=CC=CC=C2
1214264-82-0,CC(=O)C1=NC2=C(C=CC=C2C(=O)C)C=C1,CC(=O)C1=NC2=C(C=CC=C2C(=O)C)C=C1
341556-25-0,CCC(=O)C1=NC(=CC=C1)Br,CCC(=O)C1=NC(=CC=C1)Br
1211533-25-3,CC1=CC(=CN=C1C(=O)C)Br,CC1=CC(=CN=C1C(=O)C)Br
381725-44-6,COC1=NC=C(C=C1)C(=O)C2=CC=CC=N2,COC1=NC=C(C=C1)C(=O)C2=CC=CC=N2
898786-01-1,COC1=C(C=CC=N1)C(=O)C2=CC=CC=N2,COC1=C(C=CC=N1)C(=O)C2=CC=CC=N2
119426-76-5,CC1=CC2=NC(=C(N=C2C=C1C)C(=O)C)C,CC1=CC2=NC(=C(N=C2C=C1C)C(=O)C)C
898776-54-0,CCOC(=O)CCCC(=O)C1=CC=CC=N1,CCOC(=O)CCCC(=O)C1=CC=CC=N1
898759-08-5,C1CCC(CC1)CCCC(=O)C2=NC=CO2,C1CCC(CC1)CCCC(=O)C2=NC=CO2
191220-43-6,C1=CC(=C(N=C1)Cl)C(=O)C2=NC=CS2,C1=CC(=C(N=C1)Cl)C(=O)C2=NC=CS2
1187163-27-4,CC1=CC(=C(C=C1)C(=O)C2=CC=CC(=N2)C)C,CC1=CC(=C(C=C1)C(=O)C2=CC=CC(=N2)C)C
1187166-06-8,CC1=C(C=C(C=C1)C(=O)C2=CC=CC(=N2)C)C,CC1=C(C=C(C=C1)C(=O)C2=CC=CC(=N2)C)C
1287217-34-8,C1CC1C(=O)C2=NC(=CC=C2)Br,C1CC1C(=O)C2=NC(=CC=C2)Br
120280-99-1,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2OC,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2OC
58283-32-2,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)OC,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)OC
1187163-30-9,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)OC,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)OC
1187163-79-6,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2OC,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2OC
1187166-52-4,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)OC,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)OC
1199773-08-4,CCC(C(=O)C1=CC=CC=N1)Br,CCC(C(=O)C1=CC=CC=N1)Br
96718-53-5,COC1=CC(=NC=C1)C(=O)CBr,COC1=CC(=NC=C1)C(=O)CBr
1187169-91-0,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)Cl,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)Cl
898780-39-7,COC1=CC=CC(=C1OC)C(=O)C2=CC=CC=N2,COC1=CC=CC(=C1OC)C(=O)C2=CC=CC=N2
898780-42-2,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=N2)OC,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=N2)OC
741709-58-0,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)C(=O)C,B1(OC(C(O1)(C)C)(C)C)C2=CC(=NC=C2)C(=O)C
134319-42-9,CCCCCCCCCCC(=O)C1=CC=CC=N1,CCCCCCCCCCC(=O)C1=CC=CC=N1
698355-80-5,C1=CC(=CC=C1C(=O)C2=NC=CO2)Br,C1=CC(=CC=C1C(=O)C2=NC=CO2)Br
27693-35-2,C1=CC=NC(=C1)C(=O)C2=C(C=C(C=C2)Cl)Cl,C1=CC=NC(=C1)C(=O)C2=C(C=C(C=C2)Cl)Cl
27693-36-3,C1=CC=NC(=C1)C(=O)C2=C(C=CC=C2Cl)Cl,C1=CC=NC(=C1)C(=O)C2=C(C=CC=C2Cl)Cl
