cas number,iso-SMILES,canonical-SMILES
99-30-9,C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-],C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-]
98-18-0,C1=CC(=CC(=C1)S(=O)(=O)N)N,C1=CC(=CC(=C1)S(=O)(=O)N)N
30273-11-1,CCC(C)C1=CC=C(C=C1)N,CCC(C)C1=CC=C(C=C1)N
30203-11-3,C1=CC(=CC(=C1)OC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC(=C4)N)N,C1=CC(=CC(=C1)OC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC(=C4)N)N
50768-79-1,C1=CC(=C(C=C1N)N)N=NC2=C(C=C(C=N2)Br)Br,C1=CC(=C(C=C1N)N)N=NC2=C(C=C(C=N2)Br)Br
21731-17-9,C/C(=C/C(=O)OC)/N,CC(=CC(=O)OC)N
89-77-0,C1=CC(=C(C=C1Cl)N)C(=O)O,C1=CC(=C(C=C1Cl)N)C(=O)O
218930-10-0,CC1CN(CC(O1)C)C2=CC=C(C=C2)N,CC1CN(CC(O1)C)C2=CC=C(C=C2)N
363-51-9,C1=CC(=C(C(=C1)Cl)N)F,C1=CC(=C(C(=C1)Cl)N)F
139-59-3,C1=CC=C(C=C1)OC2=CC=C(C=C2)N,C1=CC=C(C=C1)OC2=CC=C(C=C2)N
868-54-2,C(C#N)C(=C(C#N)C#N)N,C(C#N)C(=C(C#N)C#N)N
579-66-8,CCC1=C(C(=CC=C1)CC)N,CCC1=C(C(=CC=C1)CC)N
18144-43-9,CC(C)OC(=O)C1=CC=C(C=C1)N,CC(C)OC(=O)C1=CC=C(C=C1)N
95-85-2,C1=CC(=C(C=C1Cl)N)O,C1=CC(=C(C=C1Cl)N)O
452-69-7,CC1=C(C=CC(=C1)N)F,CC1=C(C=CC(=C1)N)F
5460-09-3,C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O.[Na+],C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O.[Na+]
3248-93-9,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N
4408-47-3,C1=CC=C(C(=C1)C=NCCN=CC2=CC=CC=C2N)N,C1=CC=C(C(=C1)C=NCCN=CC2=CC=CC=C2N)N
17625-83-1,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)N,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)N
1064-48-8,C1=CC=C(C=C1)N=NC2=C(C3=C(C(=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC4=CC=C(C=C4)[N+](=O)[O-])N)O.[Na+].[Na+],C1=CC=C(C=C1)N=NC2=C(C3=C(C(=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC4=CC=C(C=C4)[N+](=O)[O-])N)O.[Na+].[Na+]
5202-85-7,C1=CC(=C(C=C1Cl)C(=O)N)N,C1=CC(=C(C=C1Cl)C(=O)N)N
37529-30-9,CCCCCCCCCCC1=CC=C(C=C1)N,CCCCCCCCCCC1=CC=C(C=C1)N
2243-62-1,C1=CC2=C(C=CC=C2N)C(=C1)N,C1=CC2=C(C=CC=C2N)C(=C1)N
31431-19-3,C1=CC=C(C=C1)C(=O)C2=CC(=C(C=C2)N)[N+](=O)[O-],C1=CC=C(C=C1)C(=O)C2=CC(=C(C=C2)N)[N+](=O)[O-]
67567-26-4,C1=C(C=C(C(=C1F)N)F)Br,C1=C(C=C(C(=C1F)N)F)Br
1947-47-3,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3C2=O)N,C1=CC=C(C=C1)C2=C(C3=CC=CC=C3C2=O)N
19471-12-6,C1=CC(=CC(=C1)N)CC2=CC(=CC=C2)N,C1=CC(=CC(=C1)N)CC2=CC(=CC=C2)N
38487-86-4,C1=CC(=C(C=C1Cl)N)C#N,C1=CC(=C(C=C1Cl)N)C#N
6933-10-4,CC1=C(C=CC(=C1)N)Br,CC1=C(C=CC(=C1)N)Br
15873-52-6,C1=CC=C(C(=C1)N)[N+](=O)[O-].Cl,C1=CC=C(C(=C1)N)[N+](=O)[O-].Cl
14062-34-1,C1=CC(=CC(=C1)N)C(=O)NN,C1=CC(=CC(=C1)N)C(=O)NN
1937-37-7,C1=CC=C(C=C1)N=NC2=C(C3=C(C(=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC4=CC=C(C=C4)C5=CC=C(C=C5)N=NC6=C(C=C(C=C6)N)N)N)O.[Na+].[Na+],C1=CC=C(C=C1)N=NC2=C(C3=C(C(=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC4=CC=C(C=C4)C5=CC=C(C=C5)N=NC6=C(C=C(C=C6)N)N)N)O.[Na+].[Na+]
2835-68-9,C1=CC(=CC=C1C(=O)N)N,C1=CC(=CC=C1C(=O)N)N
3306-62-5,C1=CC=C(C(=C1)N)S(=O)(=O)N,C1=CC=C(C(=C1)N)S(=O)(=O)N
64285-73-0,CC1=CC(=CC(=C1N)C)C2=CC(=C(C(=C2)C)N)C.Cl.Cl,CC1=CC(=CC(=C1N)C)C2=CC(=C(C(=C2)C)N)C.Cl.Cl
53518-15-3,C1=CC2=C(C=C1N)OC(=O)C=C2C(F)(F)F,C1=CC2=C(C=C1N)OC(=O)C=C2C(F)(F)F
3102-87-2,CC1=C(C(=C(C(=C1N)C)C)N)C,CC1=C(C(=C(C(=C1N)C)C)N)C
7164-43-4,C1(=C(NC(=O)NC1=O)C(=O)O)N,C1(=C(NC(=O)NC1=O)C(=O)O)N
445-66-9,C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])C(F)(F)F,C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])C(F)(F)F
4714-67-4,C1=CC(=CC=C1C(=S)N)N,C1=CC(=CC=C1C(=S)N)N
121180-51-6,C1=CC(=CC=C1C2=CSN=N2)N,C1=CC(=CC=C1C2=CSN=N2)N
2491-71-6,C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)S(=O)(=O)[O-].[Na+],C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)S(=O)(=O)[O-].[Na+]
119-93-7,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N
556-18-3,C1=CC(=CC=C1C=O)N,C1=CC(=CC=C1C=O)N
124185-35-9,CC1=CC(=C(C=C1F)Cl)N,CC1=CC(=C(C=C1F)Cl)N
4274-38-8,C1=CC(=C(C=C1C(F)(F)F)N)S.Cl,C1=CC(=C(C=C1C(F)(F)F)N)S.Cl
619-17-0,C1=CC(=C(C=C1[N+](=O)[O-])N)C(=O)O,C1=CC(=C(C=C1[N+](=O)[O-])N)C(=O)O
175134-99-3,CC1=CC(=CC(=C1Cl)C)OC2=C(C=C(C=C2)C(F)(F)F)N,CC1=CC(=CC(=C1Cl)C)OC2=C(C=C(C=C2)C(F)(F)F)N
621-35-2,CC(=O)NC1=CC=CC(=C1)N.Cl,CC(=O)NC1=CC=CC(=C1)N.Cl
4271-30-1,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)N
142-04-1,C1=CC=C(C=C1)N.Cl,C1=CC=C(C=C1)N.Cl
83558-87-6,C1=CC(=C(C=C1C(C2=CC(=C(C=C2)O)N)(C(F)(F)F)C(F)(F)F)N)O,C1=CC(=C(C=C1C(C2=CC(=C(C=C2)O)N)(C(F)(F)F)C(F)(F)F)N)O
5900-58-3,COC(=O)C1=C(C=C(C=C1)Cl)N,COC(=O)C1=C(C=C(C=C1)Cl)N
498-74-8,COC1=C(C=C(C=C1)S(=O)(=O)F)N,COC1=C(C=C(C=C1)S(=O)(=O)F)N
19430-83-2,C1=CC(=CC(=C1)N)CC2=CC=C(C=C2)N,C1=CC(=CC(=C1)N)CC2=CC=C(C=C2)N
1885-29-6,C1=CC=C(C(=C1)C#N)N,C1=CC=C(C(=C1)C#N)N
30481-54-0,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N
61948-85-4,COC1=C(C(=C(C(=C1)C(=O)O)N)OC)OC,COC1=C(C(=C(C(=C1)C(=O)O)N)OC)OC
30693-53-9,C1=CC(=C(C=C1[N+](=O)[O-])S(=O)(=O)[O-])N.[Na+],C1=CC(=C(C=C1[N+](=O)[O-])S(=O)(=O)[O-])N.[Na+]
452-80-2,CC1=CC(=C(C=C1)N)F,CC1=CC(=C(C=C1)N)F
129-44-2,C1=CC2=C(C(=C1)N)C(=O)C3=C(C2=O)C(=CC=C3)N,C1=CC2=C(C(=C1)N)C(=O)C3=C(C2=O)C(=CC=C3)N
132915-80-1,C1=C(C=C(C(=C1N)N)Cl)C(F)(F)F,C1=C(C=C(C(=C1N)N)Cl)C(F)(F)F
367-29-3,CC1=C(C=C(C=C1)F)N,CC1=C(C=C(C=C1)F)N
54-96-6,C1=CN=CC(=C1N)N,C1=CN=CC(=C1N)N
6578-06-9,CC1=CC=C(C=C1)N.C1=CC(=C(C2=C1NC=C2OP(=O)(O)O)Cl)Br,CC1=CC=C(C=C1)N.C1=CC(=C(C2=C1NC=C2OP(=O)(O)O)Cl)Br
536-90-3,COC1=CC=CC(=C1)N,COC1=CC=CC(=C1)N
5372-81-6,COC(=O)C1=CC(=C(C=C1)C(=O)OC)N,COC(=O)C1=CC(=C(C=C1)C(=O)OC)N
495-54-5,C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N,C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N
540-37-4,C1=CC(=CC=C1N)I,C1=CC(=CC=C1N)I
89-63-4,C1=CC(=C(C=C1Cl)[N+](=O)[O-])N,C1=CC(=C(C=C1Cl)[N+](=O)[O-])N
94-85-9,CCOC1=CC(=C(C=C1)OCC)N,CCOC1=CC(=C(C=C1)OCC)N
5400-81-7,CCOC(=O)C1=CC(=C(C(=C1)I)N)I,CCOC(=O)C1=CC(=C(C(=C1)I)N)I
536-46-9,CN(C)C1=CC=C(C=C1)N.Cl.Cl,CN(C)C1=CC=C(C=C1)N.Cl.Cl
5392-28-9,C1(=C(N=C(N=C1N)N)N)N.OS(=O)(=O)O,C1(=C(N=C(N=C1N)N)N)N.OS(=O)(=O)O
98-32-8,C1=CC(=C(C=C1S(=O)(=O)N)N)O,C1=CC(=C(C=C1S(=O)(=O)N)N)O
6321-11-5,CC1=CC(=C(C=C1N)C(C)C)O.Cl,CC1=CC(=C(C=C1N)C(C)C)O.Cl
113571-15-6,C1=C(C(=C(C(=C1Br)Cl)Cl)N)Br,C1=C(C(=C(C(=C1Br)Cl)Cl)N)Br
95-51-2,C1=CC=C(C(=C1)N)Cl,C1=CC=C(C(=C1)N)Cl
3769-62-8,C1=C2C=C(C(=C(C2=C(C=C1S(=O)(=O)O)N)O)N=NC3=C(C(=CC(=C3)[N+](=O)[O-])Cl)O)S(=O)(=O)O,C1=C2C=C(C(=C(C2=C(C=C1S(=O)(=O)O)N)O)N=NC3=C(C(=CC(=C3)[N+](=O)[O-])Cl)O)S(=O)(=O)O
95-83-0,C1=CC(=C(C=C1Cl)N)N,C1=CC(=C(C=C1Cl)N)N
1949-55-9,COC(=O)C1=CC(=CC(=C1)N)N,COC(=O)C1=CC(=CC(=C1)N)N
1520-21-4,C=CC1=CC=C(C=C1)N,C=CC1=CC=C(C=C1)N
13194-68-8,CC1=C(C=CC(=C1)I)N,CC1=C(C=CC(=C1)I)N
2524-67-6,C1COCCN1C2=CC=C(C=C2)N,C1COCCN1C2=CC=C(C=C2)N
1688-71-7,CCCC(=O)C1=CC=C(C=C1)N,CCCC(=O)C1=CC=C(C=C1)N
621-95-4,C1=CC(=CC=C1CCC2=CC=C(C=C2)N)N,C1=CC(=CC=C1CCC2=CC=C(C=C2)N)N
624-18-0,C1=CC(=CC=C1N)N.Cl.Cl,C1=CC(=CC=C1N)N.Cl.Cl
771-97-1,C1=CC=C2C=C(C(=CC2=C1)N)N,C1=CC=C2C=C(C(=CC2=C1)N)N
42016-93-3,C1=CC(=C(C=C1I)Cl)N,C1=CC(=C(C=C1I)Cl)N
1203-89-0,CC(C)(C)NC(=O)C1=CC=CC=C1N,CC(C)(C)NC(=O)C1=CC=CC=C1N
133184-80-2,C1CCN(C1)C2=C(C=C(C=C2)C(F)(F)F)N,C1CCN(C1)C2=C(C=C(C=C2)C(F)(F)F)N
5048-82-8,CCOC(=O)/C=C/C1=CC=C(C=C1)N,CCOC(=O)C=CC1=CC=C(C=C1)N
96-96-8,COC1=CC(=C(C=C1)N)[N+](=O)[O-],COC1=CC(=C(C=C1)N)[N+](=O)[O-]
2789-92-6,C1=C(C=C(C(=C1C(=O)O)N)Cl)Cl,C1=C(C=C(C(=C1C(=O)O)N)Cl)Cl
43036-07-3,CC(=O)NC1=CC=C(C=C1)N.Cl,CC(=O)NC1=CC=C(C=C1)N.Cl
88-22-2,CC1=CC(=C(C(=C1)S(=O)(=O)O)N)C,CC1=CC(=C(C(=C1)S(=O)(=O)O)N)C
874-17-9,C1=C(C=C(C(=C1Br)N)Br)Cl,C1=C(C=C(C(=C1Br)N)Br)Cl
613-13-8,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N
21402-26-6,C1=CC(=C(C=C1N)Cl)Br,C1=CC(=C(C=C1N)Cl)Br
88-44-8,CC1=CC(=C(C=C1)N)S(=O)(=O)O,CC1=CC(=C(C=C1)N)S(=O)(=O)O
554-00-7,C1=CC(=C(C=C1Cl)Cl)N,C1=CC(=C(C=C1Cl)Cl)N
121-30-2,C1=C(C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N)N,C1=C(C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N)N
56961-25-2,C1=C(C=C(C(=C1Cl)N)Cl)C(=O)O,C1=C(C=C(C(=C1Cl)N)Cl)C(=O)O
26093-31-2,CC1=CC(=O)OC2=C1C=CC(=C2)N,CC1=CC(=O)OC2=C1C=CC(=C2)N
175135-11-2,C1CCC(CC1)C2=CC(=C(C(=C2)Br)N)Br,C1CCC(CC1)C2=CC(=C(C(=C2)Br)N)Br
615-71-4,C1=CC(=C(C=C1N)N)N,C1=CC(=C(C=C1N)N)N
102170-56-9,CC1=CC(=CC(=C1N)Br)[N+](=O)[O-],CC1=CC(=CC(=C1N)Br)[N+](=O)[O-]
56765-79-8,C1=CC(=C(C=C1N)C#N)C#N,C1=CC(=C(C=C1N)C#N)C#N
119-32-4,CC1=C(C=C(C=C1)N)[N+](=O)[O-],CC1=C(C=C(C=C1)N)[N+](=O)[O-]
15873-51-5,C1=CC(=CC=C1N)[N+](=O)[O-].Cl,C1=CC(=CC=C1N)[N+](=O)[O-].Cl
24313-88-0,COC1=CC(=CC(=C1OC)OC)N,COC1=CC(=CC(=C1OC)OC)N
5585-33-1,C1COCCN1C2=CC=CC=C2N,C1COCCN1C2=CC=CC=C2N
20323-74-4,CCOC(=O)C1=CC(=C(C=C1N)OC)OC,CCOC(=O)C1=CC(=C(C=C1N)OC)OC
19406-49-6,C1=CC(=C(C=C1C(F)(F)F)N)S,C1=CC(=C(C=C1C(F)(F)F)N)S
619-05-6,C1=CC(=C(C=C1C(=O)O)N)N,C1=CC(=C(C=C1C(=O)O)N)N
13269-19-7,C1=CC(=C(N=C1)[N+](=O)[O-])N,C1=CC(=C(N=C1)[N+](=O)[O-])N
634-93-5,C1=C(C=C(C(=C1Cl)N)Cl)Cl,C1=C(C=C(C(=C1Cl)N)Cl)Cl
108-42-9,C1=CC(=CC(=C1)Cl)N,C1=CC(=CC(=C1)Cl)N
104222-34-6,C1=C(C(=CC(=C1Cl)F)[N+](=O)[O-])N,C1=C(C(=CC(=C1Cl)F)[N+](=O)[O-])N
175201-46-4,CC(C)(C)C1=CC=C(C=C1)C2=CC(=C(S2)C(=O)OC)N,CC(C)(C)C1=CC=C(C=C1)C2=CC(=C(S2)C(=O)OC)N
2610-05-1,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)[O-])S(=O)(=O)[O-])O)OC)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+].[Na+].[Na+],COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)[O-])S(=O)(=O)[O-])O)OC)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+].[Na+].[Na+]
33228-45-4,CCCCCCC1=CC=C(C=C1)N,CCCCCCC1=CC=C(C=C1)N
583-68-6,CC1=CC(=C(C=C1)N)Br,CC1=CC(=C(C=C1)N)Br
932-52-5,C1=C(C(=O)NC(=O)N1)N,C1=C(C(=O)NC(=O)N1)N
2458-12-0,CC1=C(C=C(C=C1)C(=O)O)N,CC1=C(C=C(C=C1)C(=O)O)N
623-04-1,C1=CC(=CC=C1CO)N,C1=CC(=CC=C1CO)N
534-85-0,C1=CC=C(C=C1)NC2=CC=CC=C2N,C1=CC=C(C=C1)NC2=CC=CC=C2N
535-87-5,C1=C(C=C(C=C1N)N)C(=O)O,C1=C(C=C(C=C1N)N)C(=O)O
570-23-0,C1=CC(=C(C(=C1)N)O)C(=O)O,C1=CC(=C(C(=C1)N)O)C(=O)O
99-57-0,C1=CC(=C(C=C1[N+](=O)[O-])N)O,C1=CC(=C(C=C1[N+](=O)[O-])N)O
654-70-6,C1=CC(=C(C=C1N)C(F)(F)F)C#N,C1=CC(=C(C=C1N)C(F)(F)F)C#N
2657-87-6,C1=CC(=CC(=C1)OC2=CC=C(C=C2)N)N,C1=CC(=CC(=C1)OC2=CC=C(C=C2)N)N
95-79-4,CC1=C(C=C(C=C1)Cl)N,CC1=C(C=C(C=C1)Cl)N
1199-46-8,CC(C)(C)C1=CC(=C(C=C1)O)N,CC(C)(C)C1=CC(=C(C=C1)O)N
133985-88-3,CC1=C(C=CC(=C1)OC)N.Cl,CC1=C(C=CC(=C1)OC)N.Cl
2454-37-7,CC(C1=CC(=CC=C1)N)O,CC(C1=CC(=CC=C1)N)O
99-03-6,CC(=O)C1=CC(=CC=C1)N,CC(=O)C1=CC(=CC=C1)N
401-94-5,C1=C(C=C(C=C1N)[N+](=O)[O-])C(F)(F)F,C1=C(C=C(C=C1N)[N+](=O)[O-])C(F)(F)F
101-79-1,C1=CC(=CC=C1N)OC2=CC=C(C=C2)Cl,C1=CC(=CC=C1N)OC2=CC=C(C=C2)Cl
90-04-0,COC1=CC=CC=C1N,COC1=CC=CC=C1N
157837-31-5,C1=CC(=CC(=C1)N)C2=CN=CO2,C1=CC(=CC(=C1)N)C2=CN=CO2
20074-79-7,CCOP(=O)(CC1=CC=C(C=C1)N)OCC,CCOP(=O)(CC1=CC=C(C=C1)N)OCC
120-71-8,CC1=CC(=C(C=C1)OC)N,CC1=CC(=C(C=C1)OC)N
539-17-3,CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N
99-88-7,CC(C)C1=CC=C(C=C1)N,CC(C)C1=CC=C(C=C1)N
2835-98-5,CC1=CC(=C(C=C1)N)O,CC1=CC(=C(C=C1)N)O
81-11-8,C1=CC(=C(C=C1N)S(=O)(=O)O)/C=C/C2=C(C=C(C=C2)N)S(=O)(=O)O,C1=CC(=C(C=C1N)S(=O)(=O)O)C=CC2=C(C=C(C=C2)N)S(=O)(=O)O
81-49-2,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3Br)Br)N,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3Br)Br)N
89-62-3,CC1=CC(=C(C=C1)N)[N+](=O)[O-],CC1=CC(=C(C=C1)N)[N+](=O)[O-]
2393-18-2,C1=CC(=CC=C1/C=C/C(=O)O)N,C1=CC(=CC=C1C=CC(=O)O)N
13080-85-8,C1=CC(=CC=C1C2=CC=C(C=C2)OC3=CC=C(C=C3)N)OC4=CC=C(C=C4)N,C1=CC(=CC=C1C2=CC=C(C=C2)OC3=CC=C(C=C3)N)OC4=CC=C(C=C4)N
1179444-82-6,C1=CC(=C(C=C1C(F)(F)F)N)Cl.Cl,C1=CC(=C(C=C1C(F)(F)F)N)Cl.Cl
74283-34-4,C1=CC(=C(C=C1N)N)O.OS(=O)(=O)O,C1=CC(=C(C=C1N)N)O.OS(=O)(=O)O
461-82-5,C1=CC(=CC=C1N)OC(F)(F)F,C1=CC(=CC=C1N)OC(F)(F)F
99-55-8,CC1=C(C=C(C=C1)[N+](=O)[O-])N,CC1=C(C=C(C=C1)[N+](=O)[O-])N
2958-36-3,C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)N)Cl,C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)N)Cl
700-17-4,C1=C(C(=C(C(=C1F)F)N)F)F,C1=C(C(=C(C(=C1F)F)N)F)F
785-30-8,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N)N,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N)N
87-60-5,CC1=C(C=CC=C1Cl)N,CC1=C(C=CC=C1Cl)N
16452-01-0,CC1=C(C=C(C=C1)N)OC,CC1=C(C=C(C=C1)N)OC
6628-04-2,CC1=NC2=CC=CC=C2C(=C1)N,CC1=NC2=CC=CC=C2C(=C1)N
63084-98-0,C1=CC(=CC=C1N)O.C1=CC(=CC=C1N)O.OS(=O)(=O)O,C1=CC(=CC=C1N)O.C1=CC(=CC=C1N)O.OS(=O)(=O)O
95-54-5,C1=CC=C(C(=C1)N)N,C1=CC=C(C(=C1)N)N
27191-09-9,COC1=CC=CC(=C1)N.Cl,COC1=CC=CC(=C1)N.Cl
22134-75-4,C1=C(C=C(C(=C1Cl)N)Cl)S(=O)(=O)N,C1=C(C=C(C(=C1Cl)N)Cl)S(=O)(=O)N
132-32-1,CCN1C2=C(C=C(C=C2)N)C3=CC=CC=C31,CCN1C2=C(C=C(C=C2)N)C3=CC=CC=C31
20325-40-0,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N.Cl.Cl,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N.Cl.Cl
42823-24-5,C1=CC(=CC=C1N)OC(F)(F)F.Cl,C1=CC(=CC=C1N)OC(F)(F)F.Cl
364-13-6,C1=CC(=C(C=C1N)C(F)(F)F)N,C1=CC(=C(C=C1N)C(F)(F)F)N
578-54-1,CCC1=CC=CC=C1N,CCC1=CC=CC=C1N
13244-33-2,COC1=CC(=C(C=C1)N)S(=O)(=O)O,COC1=CC(=C(C=C1)N)S(=O)(=O)O
2987-53-3,CSC1=CC=CC=C1N,CSC1=CC=CC=C1N
569-61-9,C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl,C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl
452-58-4,C1=CC(=C(N=C1)N)N,C1=CC(=C(N=C1)N)N
33240-96-9,C1=CC(=CC(=C1)[N+](=O)[O-])N.Cl,C1=CC(=CC(=C1)[N+](=O)[O-])N.Cl
128-95-0,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N
89-54-3,C1=CC(=C(C=C1N)C(=O)O)Cl,C1=CC(=C(C=C1N)C(=O)O)Cl
580-17-6,C1=CC=C2C(=C1)C=C(C=N2)N,C1=CC=C2C(=C1)C=C(C=N2)N
78056-39-0,C1=C(C(=CC(=C1F)F)[N+](=O)[O-])N,C1=C(C(=CC(=C1F)F)[N+](=O)[O-])N
4274-03-7,COC1=C(C=C(C=C1)Cl)N.Cl,COC1=C(C=C(C=C1)Cl)N.Cl
2305-36-4,CC1=CC(=C(C=C1)C(=O)O)N,CC1=CC(=C(C=C1)C(=O)O)N
4114-67-4,C1=CC(=CC=C1C(=S)N)N,C1=CC(=CC=C1C(=S)N)N
367-31-7,C1=CC(=C(C=C1F)N)N,C1=CC(=C(C=C1F)N)N
14432-12-3,C1=CN=C(C=C1N)Cl,C1=CN=C(C=C1N)Cl
609-86-9,C1=C(C=C(C(=C1C(=O)O)N)I)I,C1=C(C=C(C(=C1C(=O)O)N)I)I
4518-10-9,COC(=O)C1=CC(=CC=C1)N,COC(=O)C1=CC(=CC=C1)N
320-51-4,C1=CC(=C(C=C1N)C(F)(F)F)Cl,C1=CC(=C(C=C1N)C(F)(F)F)Cl
3625-57-8,CC[N+](=C1C=CC2=NC3=C(C=C(C4=CC=CC=C43)N)OC2=C1)CC.CC[N+](=C1C=CC2=NC3=C(C=C(C4=CC=CC=C43)N)OC2=C1)CC.[O-]S(=O)(=O)[O-],CC[N+](=C1C=CC2=NC3=C(C=C(C4=CC=CC=C43)N)OC2=C1)CC.CC[N+](=C1C=CC2=NC3=C(C=C(C4=CC=CC=C43)N)OC2=C1)CC.[O-]S(=O)(=O)[O-]
5959-56-8,C1=CC=C2C(=C1)C(=CC=C2O)N.Cl,C1=CC=C2C(=C1)C(=CC=C2O)N.Cl
65795-92-8,C1=CC2=C(C=CN2)C=C1N.Cl,C1=CC2=C(C=CN2)C=C1N.Cl
29632-74-4,C1=CC(=C(C=C1I)F)N,C1=CC(=C(C=C1I)F)N
3676-85-5,C1=CC2=C(C=C1N)C(=O)NC2=O,C1=CC2=C(C=C1N)C(=O)NC2=O
22288-78-4,COC(=O)C1=C(C=CS1)N,COC(=O)C1=C(C=CS1)N
26961-27-3,COC1=C(C=C(C(=C1)C#N)N)OC,COC1=C(C=C(C(=C1)C#N)N)OC
4389-45-1,CC1=C(C(=CC=C1)C(=O)O)N,CC1=C(C(=CC=C1)C(=O)O)N
76179-40-3,C1=C(C(=CC(=C1F)F)N)N,C1=C(C(=CC(=C1F)F)N)N
834-24-2,C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)N,C1=CC=C(C=C1)C=CC2=CC=C(C=C2)N
1817-73-8,C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)[N+](=O)[O-],C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)[N+](=O)[O-]
2818-66-8,C1=CC2=C(C=C1N)NC(=S)N2,C1=CC2=C(C=C1N)NC(=S)N2
394-31-0,C1=CC(=C(C=C1O)C(=O)O)N,C1=CC(=C(C=C1O)C(=O)O)N
2246-44-8,CC1=C(C2=CC=CC=C2C=C1)N,CC1=C(C2=CC=CC=C2C=C1)N
589-16-2,CCC1=CC=C(C=C1)N,CCC1=CC=C(C=C1)N
769-92-6,CC(C)(C)C1=CC=C(C=C1)N,CC(C)(C)C1=CC=C(C=C1)N
5417-45-8,CC1=C(C(=CC=C1)N)C.Cl,CC1=C(C(=CC=C1)N)C.Cl
97-35-8,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)OC)N,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)OC)N
94-25-7,CCCCOC(=O)C1=CC=C(C=C1)N,CCCCOC(=O)C1=CC=C(C=C1)N
